Target ID,Target Name,Priority Number,High Priority Start Date,High Priority End Date,Site Center WKT,Site Shape WKT,Number of Desired Observations,Mode,Swath Scale,Scan Direction,Glint Check,Rotate Target,Ascending Centroid WKT,Ascending Polygon WKT,Ascending Along,Ascending Across,Descending Centroid WKT,Descending Polygon WKT,Descending Along,Descending Across,lon,lat,city,country,population,Edit notes,Unnamed: 27,countrycode,gdp_per_capita_country_2024,gdp_bil_usd,coastal_km,is_coastal
fossil0176,fossil_Luanda_Angola,237,,,POINT(13.23288000000002 -8.81565999999998),"POLYGON((12.86892580103418 -9.177135759114783,12.86963302807001 -8.453825550507268,13.59612697193003 -8.453825550507268,13.59683419896587 -9.177135759114783,12.86892580103418 -9.177135759114783))",4,Area Mapping Mode,1.0,0,1,1,POINT(13.45288 -8.80566),"POLYGON((13.398452 -9.264961,13.029296 -9.002465,13.507173 -8.346351,13.876013 -8.608382,13.398452 -9.264961))",90.0,50.0,POINT(13.437414 -9.096361),"POLYGON((13.01383 -8.899351,13.382774 -8.637087,13.861464 -9.292882,13.492193 -9.555627,13.01383 -8.899351))",90.0,50.0,13.23288,-8.81566,Luanda,Angola,5172900,,,AGO,2665.874448,13.79030193,17.012003951521237,True
fossil0177,fossil_Peshawar_Pakistan,238,,,POINT(71.57849000000004 34.00800000000004),"POLYGON((71.14729432784742 33.64662549036558,71.14363364412623 34.36782896205548,72.01334635587389 34.36782896205548,72.00968567215267 33.64662549036558,71.14729432784742 33.64662549036558))",3,Area Mapping Mode,1.0,0,1,1,POINT(71.582393 34.011116),"POLYGON((71.41993 33.568829,71.043961 33.891273,71.746552 34.453186,72.122337 34.128605,71.41993 33.568829))",90.0,50.0,POINT(71.582392 34.004884),"POLYGON((71.042519 34.122475,71.418358 34.446983,72.12075 33.884945,71.744728 33.562569,71.042519 34.122475))",90.0,50.0,71.57849,34.008,Peshawar,Pakistan,1303000,,,PAK,1478.77278,1.926840932,1244.8966668412634,False
fossil0178,fossil_Khartoum_Sudan,239,,,POINT(32.5599 15.5007),"POLYGON((32.18774015129756 15.13889914365469,32.18644362932309 15.86186044471589,32.9333563706769 15.86186044471589,32.93205984870244 15.13889914365469,32.18774015129756 15.13889914365469))",1,Area Mapping Mode,1.0,0,1,1,POINT(32.562707 15.504286),"POLYGON((32.496288 15.04631,32.124413 15.316373,32.629421 15.962242,33.001797 15.691334,32.496288 15.04631))",90.0,50.0,POINT(32.562707 15.497114),"POLYGON((32.123619 15.684129,32.495956 15.955065,33.000999 15.309235,32.629162 15.039144,32.123619 15.684129))",90.0,50.0,32.5599,15.5007,Khartoum,Sudan,4754000,,,SDN,984.607666,4.680824844,657.0165480820249,False
fossil0179,fossil_Nairobi_Kenya,240,,,POINT(36.8219 -1.2921),"POLYGON((36.46242514690999 -1.653812627211711,36.46252682884426 -0.9303351668843962,37.18127317115574 -0.9303351668843962,37.18137485309001 -1.653812627211711,36.46242514690999 -1.653812627211711))",2,Area Mapping Mode,1.0,0,1,1,POINT(36.824486 -1.288427),"POLYGON((36.775429 -1.748255,36.40802 -1.489685,36.873528 -0.828598,37.240887 -1.087101,36.775429 -1.748255))",90.0,50.0,POINT(36.824486 -1.295773),"POLYGON((36.408104 -1.094408,36.775486 -0.835939,37.240936 -1.49707,36.873501 -1.755606,36.408104 -1.094408))",90.0,50.0,36.8219,-1.2921,Nairobi,Kenya,3010000,,,KEN,2132.434521,6.418627908,408.7860617331239,False
fossil0180,fossil_Miller_Power_Plant_USA,241,,,POINT(-87.12 33.64),"POLYGON((-87.54937747621666 33.27861435774051,-87.55297230676595 33.99986111141043,-86.68702769323404 33.99986111141043,-86.69062252378335 33.27861435774051,-87.54937747621666 33.27861435774051))",4,Area Mapping Mode,1.0,0,1,1,POINT(-87.116134 33.643133),"POLYGON((-87.275139 33.20015,-87.651497 33.520973,-86.955482 34.085911,-86.579262 33.762978,-87.275139 33.20015))",90.0,50.0,POINT(-87.116134 33.636867),"POLYGON((-87.652969 33.75671,-87.276779 34.079643,-86.580803 33.514709,-86.957138 33.193886,-87.652969 33.75671))",90.0,50.0,-87.12,33.64,Birmingham,United States of America,1128047,,,USA,84534.04078,95.3583711,432.2348355487087,False
fossil0181,fossil_Tutuka_and_Majuba_Powerplant,62,,,POINT(29.56 -26.95),"POLYGON((29.25715489208176 -27.2204189393692,29.25859888818565 -26.67892361530905,29.86140111181436 -26.67892361530905,29.86284510791825 -27.2204189393692,29.25715489208176 -27.2204189393692))",6,Area Mapping Mode,1.0,0,1,1,POINT(29.563332 -26.946631),"POLYGON((29.451925 -27.398321,29.07378 -27.100456,29.673849 -26.494854,30.051542 -26.791121,29.451925 -27.398321))",90.0,50.0,POINT(29.563332 -26.953369),"POLYGON((29.075106 -26.797827,29.452843 -26.501585,30.0529 -27.107225,29.674709 -27.405066,29.075106 -26.797827))",90.0,50.0,29.56,-26.95,Standerton,South Africa,74021,,,ZAF,6267.186814,0.463903435,342.46538089401884,False
fossil0182,fossil_Janschwalde_Germany,3,,,POINT(14.5 51.62),"POLYGON((13.92697782390601 51.25906870198528,13.91785022437023 51.97806803501818,15.08214977562977 51.97806803501818,15.07302217609399 51.25906870198528,13.92697782390601 51.25906870198528))",8,Area Mapping Mode,1.0,0,1,1,POINT(14.507201 51.620427),"POLYGON((13.897042 51.356789,13.82185 51.803509,15.124447 51.880863,15.186985 51.433388,13.897042 51.356789))",90.0,50.0,POINT(14.507201 51.619572),"POLYGON((13.827417 51.432552,13.889983 51.880024,15.192552 51.802635,15.117332 51.355919,13.827417 51.432552))",90.0,50.0,14.5,51.62,Cottbus,Germany,105067,,,DEU,56103.73232,5.894650844,394.85384601478876,False
fossil0184,fossil_Monroe_powerplant,245,,,POINT(-83.342 41.895),"POLYGON((-83.70198834651617 41.62433307059568,-83.70503454710054 42.1645161638929,-82.97896545289947 42.1645161638929,-82.98201165348382 41.62433307059568,-83.70198834651617 41.62433307059568))",3,Area Mapping Mode,1.0,0,1,1,POINT(-83.337085 41.897606),"POLYGON((-83.602737 41.479885,-83.953979 41.844418,-83.067932 42.314709,-82.7192 41.947487,-83.602737 41.479885))",90.0,50.0,POINT(-83.337086 41.892393),"POLYGON((-83.954903 41.942417,-83.606041 42.309559,-82.720268 41.839062,-83.071625 41.474609,-83.954903 41.942417))",90.0,50.0,-83.342,41.895,Toledo,United States of America,469924,,,USA,84534.04078,39.72457458,876.0637229286366,False
fossil0185,fossil_Comanche_powerplant,1,,,POINT(-104.579787 38.2),"POLYGON((-104.9210194669343 37.92922940483805,-104.9235515864258 38.46975901129181,-104.2360224135742 38.46975901129181,-104.2385545330657 37.92922940483805,-104.9210194669343 37.92922940483805))",3,Area Mapping Mode,1.0,0,1,1,POINT(-104.575409 38.202888),"POLYGON((-104.784409 37.770782,-105.152443 38.11356,-104.363914 38.634617,-103.996979 38.289383,-104.784409 37.770782))",90.0,50.0,POINT(-104.57541 38.197112),"POLYGON((-105.153786 38.283638,-104.78685 38.628853,-103.998428 38.107754,-104.366463 37.764996,-105.153786 38.283638))",90.0,50.0,-104.579787,38.2,Pueblo,United States of America,112195,,,USA,84534.04078,9.484296705,1348.1809402448048,False
fossil0186,fossil_Sammis_Cardinal_Mansfield_powerplants,247,,,POINT(-80.56 40.415),"POLYGON((-80.91205638843371 40.14429197032326,-80.91488376913752 40.68461479074027,-80.20511623086249 40.68461479074027,-80.20794361156628 40.14429197032326,-80.91205638843371 40.14429197032326))",3,Area Mapping Mode,1.0,0,1,1,POINT(-80.555316 40.41773),"POLYGON((-80.796097 39.993431,-81.155617 40.348774,-80.311478 40.841526,-79.953812 40.483574,-80.796097 39.993431))",90.0,50.0,POINT(-80.555316 40.412269),"POLYGON((-81.156754 40.478218,-80.799004 40.836105,-79.955086 40.343208,-80.314682 39.987926,-81.156754 40.478218))",90.0,50.0,-80.56,40.415,Wheeling,United States of America,52492,,,USA,84534.04078,4.437360869,503.20694390089466,False
fossil0187,fossil_Keystone_HomerCity_Conemaugh_Powerplants,248,,,POINT(-79.194 40.513),"POLYGON((-79.54656352960527 40.24229471410003,-79.54940483206714 40.78260831503266,-78.83859516793287 40.78260831503266,-78.84143647039474 40.24229471410003,-79.54656352960527 40.24229471410003))",3,Area Mapping Mode,1.0,0,1,1,POINT(-79.189302 40.515723),"POLYGON((-79.431664 40.091831,-79.79068 40.447777,-78.943863 40.939102,-78.586731 40.580544,-79.431664 40.091831))",90.0,50.0,POINT(-79.189302 40.510277),"POLYGON((-79.791801 40.575218,-79.434578 40.933708,-78.58799 40.442211,-78.947105 40.086334,-79.791801 40.575218))",90.0,50.0,-79.194,40.513,Johnstown,United States of America,69286,,,USA,84534.04078,5.857025549,373.18938527292966,False
fossil0188,fossil_Bowen_powerplant,249,,,POINT(-84.922 34.124),"POLYGON((-85.24617242264931 33.85311389248429,-85.2482433623847 34.39401300834266,-84.5957566376153 34.39401300834266,-84.59782757735067 33.85311389248429,-85.24617242264931 33.85311389248429))",3,Area Mapping Mode,1.0,0,1,1,POINT(-84.918086 34.127111),"POLYGON((-85.08168 33.685055,-85.457504 34.00803,-84.752769 34.568947,-84.377159 34.243824,-85.08168 33.685055))",90.0,50.0,POINT(-84.918086 34.120889),"POLYGON((-85.458946 34.237679,-85.083298 34.562748,-84.378731 34.001736,-84.754593 33.678814,-85.458946 34.237679))",90.0,50.0,-84.922,34.124,Marietta,United States of America,61360,,,USA,84534.04078,5.187008742,517.2489572264169,False
fossil0189,fossil_Scherer_powerplant,250,,,POINT(-83.81 33.061),"POLYGON((-84.1302605038282 32.79008423628199,-84.13222558857596 33.33107663794469,-83.48777441142404 33.33107663794469,-83.48973949617181 32.79008423628199,-84.1302605038282 32.79008423628199))",3,Area Mapping Mode,1.0,0,1,1,POINT(-83.806189 33.064158),"POLYGON((-83.960022 32.620152,-84.336853 32.938526,-83.650795 33.507977,-83.274025 33.187538,-83.960022 32.620152))",90.0,50.0,POINT(-83.806189 33.057842),"POLYGON((-84.33831 33.181248,-83.96154 33.501667,-83.275574 32.932182,-83.652397 32.613827,-84.33831 33.181248))",90.0,50.0,-83.81,33.061,Macon,United States of America,115592,,,USA,84534.04078,9.771458842,347.60221188716395,False
fossil0192,fossil_Dofasco_powerplant,253,,,POINT(-79.8111 43.2597),"POLYGON((-80.17894920074745 42.98907015881238,-80.18221477287852 43.52912367381371,-79.43998522712147 43.52912367381371,-79.44325079925254 42.98907015881238,-80.17894920074745 42.98907015881238))",3,Area Mapping Mode,1.0,0,1,1,POINT(-79.805951 43.262173),"POLYGON((-80.097603 42.851765,-80.438759 43.225346,-79.510345 43.671833,-79.172409 43.295509,-80.097603 42.851765))",90.0,50.0,POINT(-79.805952 43.257227),"POLYGON((-80.439438 43.290565,-80.101532 43.666885,-79.173195 43.220398,-79.514328 42.846817,-80.439438 43.290565))",90.0,50.0,-79.8111,43.2597,Hamilton,Canada,721053,,,CAN,54340.34772,39.18227074,720.1315926958534,False
fossil0193,fossil_Belchatow_powerplant,2,,,POINT(19.331 51.268),"POLYGON((18.90365547784629 50.9975575476463,18.89862425440569 51.5368517790034,19.76337574559429 51.5368517790034,19.75834452215369 50.9975575476463,18.90365547784629 50.9975575476463))",3,Area Mapping Mode,1.0,0,1,1,POINT(19.338087 51.268716),"POLYGON((18.761141 50.981091,18.640631 51.423851,19.922264 51.553471,20.030788 51.109467,18.761141 50.981091))",90.0,50.0,POINT(19.338087 51.267283),"POLYGON((18.645395 51.108051,18.753948 51.552055,20.035534 51.422398,19.914995 50.979641,18.645395 51.108051))",90.0,50.0,19.331,51.268,Lodz,Poland,758000,,,POL,25103.56566,19.02850277,583.1098602469648,False
fossil0194,fossil_Dangjin_Yonghungdo_Taean_powerplants,255,,,POINT(126.511 37.057),"POLYGON((126.1749035431368 36.78619690359454,126.1725105450304 37.32683177618858,126.8494894549697 37.32683177618858,126.8470964568633 36.78619690359454,126.1749035431368 36.78619690359454))",3,Area Mapping Mode,1.0,0,1,1,POINT(126.7792 37.091084),"POLYGON((126.584061 36.655792,126.213089 36.992779,126.976593 37.526051,127.346764 37.186691,126.584061 36.655792))",90.0,50.0,POINT(126.815024 36.84357),"POLYGON((126.249832 36.941162,126.620667 37.279221,127.378754 36.743309,127.007179 36.407604,126.249832 36.941162))",90.0,50.0,126.511,37.057,Ansan,South Korea,739493,,,KOR,36238.63991,26.79822054,20.58311024598476,True
fossil0196,fossil_AlQurayyah_powerplant,257,,,POINT(50.126 25.844),"POLYGON((49.82742384848487 25.57289708678455,49.82606116338107 26.11447625941348,50.42593883661894 26.11447625941348,50.42457615151514 25.57289708678455,49.82742384848487 25.57289708678455))",3,Area Mapping Mode,1.0,0,1,1,POINT(49.907793 25.616136),"POLYGON((49.80442 25.163227,49.427193 25.455538,50.011951 26.068972,50.389683 25.775158,49.80442 25.163227))",90.0,50.0,POINT(49.916 25.854),"POLYGON((49.432793 26.012156,49.810631 26.306648,50.397911 25.694248,50.020565 25.401276,49.432793 26.012156))",90.0,50.0,50.126,25.844,Az Zahran,Saudi Arabia,97446,,,SAU,35121.66287,3.42246556,2.640210136912825,True
fossil0197,fossil_Arnot_Duvha_Hendrina_powerplants,64,,,POINT(29.611 -26.0331),"POLYGON((29.31057612441444 -26.30356656616352,29.31195247532543 -25.76200155444274,29.91004752467452 -25.76200155444274,29.91142387558554 -26.30356656616352,29.31057612441444 -26.30356656616352))",3,Area Mapping Mode,1.0,0,1,1,POINT(29.614275 -26.029706),"POLYGON((29.50799 -26.482212,29.130079 -26.187204,29.719744 -25.577124,30.097166 -25.870598,29.50799 -26.482212))",90.0,50.0,POINT(29.614275 -26.036494),"POLYGON((29.131346 -25.877415,29.508766 -25.583918,30.098511 -26.193964,29.7206 -26.488993,29.131346 -25.877415))",90.0,50.0,29.611,-26.0331,Middelburg,South Africa,154706,,,ZAF,6267.186814,0.969571403,332.0809364984699,False
fossil0198,fossil_Duvha_Kendal_Kriel_Matla_powerplants,63,,,POINT(29.175447 -25.878083),"POLYGON((28.87542109764104 -26.14855751561621,28.87678623882201 -25.60698088989468,29.47410776117798 -25.60698088989468,29.47547290235894 -26.14855751561621,28.87542109764104 -26.14855751561621))",3,Area Mapping Mode,1.0,0,1,1,POINT(29.178712 -25.874685),"POLYGON((29.073271 -26.327324,28.6954 -26.032793,29.283348 -25.42197,29.660725 -25.714981,29.073271 -26.327324))",90.0,50.0,POINT(29.178712 -25.88148),"POLYGON((28.696657 -25.721809,29.07403 -25.428774,29.662066 -26.039553,29.284201 -26.33411,28.696657 -25.721809))",90.0,50.0,29.175447,-25.878083,Middelburg,South Africa,154706,,,ZAF,6267.186814,0.969571403,378.8629404353052,False
fossil0200,fossil_Pingwei_Tianji_Bengbu_Fengtai_Luohe_powerplants,261,,,POINT(116.9005 32.68613),"POLYGON((116.5815705838858 32.41520386255783,116.5796415974572 32.95622880461595,117.2213584025427 32.95622880461595,117.2194294161141 32.41520386255783,116.5815705838858 32.41520386255783))",3,Area Mapping Mode,1.0,0,1,1,POINT(116.904277 32.689303),"POLYGON((116.753662 32.244671,116.376587 32.561504,117.056404 33.133755,117.433464 32.814884,116.753662 32.244671))",90.0,50.0,POINT(116.904276 32.682956),"POLYGON((116.375145 32.808601,116.752235 33.127426,117.431908 32.555096,117.05481 32.238304,116.375145 32.808601))",90.0,50.0,116.9005,32.68613,Huainan,China,1451000,,,CHN,13303.14815,19.30286797,389.2827483054941,False
fossil0201,fossil_Hazelwood_Yallourn_Loy_Yang_powerplants,262,,,POINT(146.395 -38.2636),"POLYGON((146.0509329977468 -38.53335492863952,146.0534731079047 -37.99283121139653,146.7365268920952 -37.99283121139653,146.7390670022531 -38.53335492863952,146.0509329977468 -38.53335492863952))",3,Area Mapping Mode,1.0,0,1,1,POINT(146.399385 -38.260715),"POLYGON((146.187164 -38.692276,145.820389 -38.346748,146.6091 -37.828777,146.97699 -38.171844,146.187164 -38.692276))",90.0,50.0,POINT(146.399385 -38.266484),"POLYGON((145.821686 -38.177757,146.189484 -37.834599,146.97847 -38.352371,146.611801 -38.69799,145.821686 -38.177757))",90.0,50.0,146.395,-38.2636,Traralgon,Australia,18226,,,AUS,64603.98563,1.177472242,75.54892169673141,False
fossil0202,fossil_Stanwell_powerplant,263,,,POINT(150.3185 -23.5106),"POLYGON((150.0241601592905 -23.78119212649268,150.0253616069369 -23.23944446768549,150.6116383930631 -23.23944446768549,150.6128398407094 -23.78119212649268,150.0241601592905 -23.78119212649268))",1,Area Mapping Mode,1.0,0,1,1,POINT(150.321632 -23.507147),"POLYGON((150.227737 -23.961525,149.850861 -23.673647,150.414886 -23.052713,150.791199 -23.339235,150.227737 -23.961525))",90.0,50.0,POINT(150.321632 -23.514053),"POLYGON((149.852036 -23.346146,150.228363 -23.05962,150.792419 -23.68055,150.415543 -23.96843,149.852036 -23.346146))",90.0,50.0,150.3185,-23.5106,Rockhampton,Australia,65850,,,AUS,64603.98563,4.254172454,64.83889687461685,False
fossil0203,fossil_San_Francisco_USA,88,,,POINT(-122.18542 37.73865000000003),"POLYGON((-122.6346678727425 37.37737672723046,-122.6389816800654 38.09817900065048,-121.7318583199345 38.09817900065048,-121.7361721272574 37.37737672723046,-122.6346678727425 37.37737672723046))",3,Area Mapping Mode,1.0,0,1,1,POINT(-122.103296 37.794042),"POLYGON((-122.307007 37.360706,-122.676247 37.701294,-121.897179 38.227024,-121.528931 37.88401,-122.307007 37.360706))",90.0,50.0,POINT(-122.181101 37.735733),"POLYGON((-122.754921 37.826096,-122.386581 38.168858,-121.608704 37.642597,-121.978012 37.302258,-122.754921 37.826096))",90.0,50.0,-122.18542,37.73865,San Francisco,United States of America,3450000,mislabel,,USA,84534.04078,291.6424407,36.853220114554055,True
fossil0204,fossil_Wagner_powerplant,51,,,POINT(-76.5268 39.1781),"POLYGON((-76.87266499199859 38.90735713816164,-76.8753230774791 39.44779583844277,-76.17827692252092 39.44779583844277,-76.18093500800143 38.90735713816164,-76.87266499199859 38.90735713816164))",0,Area Mapping Mode,1.0,0,1,1,POINT(-76.522292 39.180922),"POLYGON((-76.744606 38.752007,-77.10936 39.10017,-76.297249 39.609409,-75.933899 39.25872,-76.744606 38.752007))",90.0,50.0,POINT(-76.522293 39.175278),"POLYGON((-77.110641 39.253094,-76.747299 39.603771,-75.935272 39.094509,-76.300011 38.746357,-77.110641 39.253094))",90.0,50.0,-76.5268,39.1781,Baltimore,United States of America,2255000,,,USA,84534.04078,190.624262,19.915360323077735,True
fossil0205,fossil_Dickerson_powerplant,51,,,POINT(-77.4644 39.2097),"POLYGON((-77.81041845190953 38.93895803194449,-77.81308071967811 39.47939378383367,-77.11571928032191 39.47939378383367,-77.1183815480905 38.93895803194449,-77.81041845190953 38.93895803194449))",0,Area Mapping Mode,1.0,0,1,1,POINT(-77.459888 39.21252),"POLYGON((-77.682632 38.783707,-78.047287 39.132042,-77.234406 39.640903,-76.87117 39.290043,-77.682632 38.783707))",90.0,50.0,POINT(-77.459889 39.20688),"POLYGON((-78.048553 39.284443,-77.685303 39.635277,-76.872551 39.126362,-77.237206 38.778053,-78.048553 39.284443))",90.0,50.0,-77.4644,39.2097,Washington DC,United States of America,4338000,far,32 mi,USA,84534.04078,366.7086689,120.01487307090129,False
fossil0206,fossil_Joliet_powerplant,51,,,POINT(-88.1238 41.4946),"POLYGON((-88.48158362241224 41.22392202911968,-88.48456876109032 41.76414302069523,-87.76303123890972 41.76414302069523,-87.76601637758785 41.22392202911968,-88.48158362241224 41.22392202911968))",0,Area Mapping Mode,1.0,0,1,1,POINT(-88.11895 41.497242),"POLYGON((-88.377548 41.07761,-88.731277 41.43959,-87.856987 41.916286,-87.505562 41.55164,-88.377548 41.07761))",90.0,50.0,POINT(-88.118951 41.491958),"POLYGON((-88.732269 41.54649,-88.38073 41.91106,-87.506699 41.434174,-87.860535 41.072269,-88.732269 41.54649))",90.0,50.0,-88.1238,41.4946,Joliet,United States of America,578460,,,USA,84534.04078,48.89956123,1329.784567109227,False
fossil0207,fossil_Somerset_Operating_powerplant,51,,,POINT(-78.6047 43.3589),"POLYGON((-78.97314227531979 43.08827281738955,-78.9764245091456 43.628316893867,-78.2329754908543 43.628316893867,-78.23625772468012 43.08827281738955,-78.97314227531979 43.08827281738955))",0,Area Mapping Mode,1.0,0,1,1,POINT(-78.599533 43.361362),"POLYGON((-78.893219 42.951546,-79.233521 43.325813,-78.301857 43.770416,-77.964836 43.393406,-78.893219 42.951546))",90.0,50.0,POINT(-78.599534 43.356437),"POLYGON((-79.234177 43.388496,-78.897163 43.765499,-77.965599 43.320873,-78.305893 42.946613,-79.234177 43.388496))",90.0,50.0,-78.6047,43.3589,Niagara Falls,United States of America,153134,,,USA,84534.04078,12.9450358,648.24932037859,False
fossil0208,fossil_Will_County_powerplant,51,,,POINT(-88.0629 41.6334),"POLYGON((-88.42144284108923 41.36272586392873,-88.42444898524565 41.90293372520482,-87.70135101475432 41.90293372520482,-87.70435715891074 41.36272586392873,-88.42144284108923 41.36272586392873))",0,Area Mapping Mode,1.0,0,1,1,POINT(-88.058028 41.636029),"POLYGON((-88.319046 41.217049,-88.671928 41.57991,-87.793594 42.054409,-87.443085 41.688877,-88.319046 41.217049))",90.0,50.0,POINT(-88.058028 41.63077),"POLYGON((-88.672905 41.683743,-88.322281 42.049206,-87.444199 41.574528,-87.79718 41.211739,-88.672905 41.683743))",90.0,50.0,-88.0629,41.6334,Joliet,United States of America,578460,,,USA,84534.04078,48.89956123,1330.9743723013805,False
fossil0210,fossil_Avon Lake_powerplant,51,,,POINT(-82.0546 41.5045),"POLYGON((-82.41243759781668 41.23382230288648,-82.41542422909907 41.77404235819966,-81.69377577090097 41.77404235819966,-81.69676240218337 41.23382230288648,-82.41243759781668 41.23382230288648))",0,Area Mapping Mode,1.0,0,1,1,POINT(-82.049749 41.507141),"POLYGON((-82.308525 41.087559,-82.662193 41.449608,-81.787598 41.926136,-81.436249 41.56142,-82.308525 41.087559))",90.0,50.0,POINT(-82.049749 41.501859),"POLYGON((-82.663177 41.556252,-82.311745 41.920902,-81.437378 41.444214,-81.79113 41.08223,-82.663177 41.556252))",90.0,50.0,-82.0546,41.5045,Cleveland,United States of America,1890000,,,USA,84534.04078,159.7693371,722.1517486002033,False
fossil0211,fossil_North_Valmy_powerplant,51,,,POINT(-117.1516 40.8813),"POLYGON((-117.506091936688 40.6106050001647,-117.5089862588412 41.15088390800514,-116.7942137411588 41.15088390800514,-116.797108063312 40.6106050001647,-117.506091936688 40.6106050001647))",0,Area Mapping Mode,1.0,0,1,1,POINT(-117.146846 40.883993),"POLYGON((-117.39502 40.461594,-117.752274 40.819714,-116.895493 41.305851,-116.540268 40.945099,-117.39502 40.461594))",90.0,50.0,POINT(-117.146846 40.878607),"POLYGON((-117.753372 40.939701,-117.398193 41.300461,-116.541466 40.814342,-116.898682 40.456215,-117.753372 40.939701))",90.0,50.0,-117.1516,40.8813,Winnemucca,United States of America,9666,,,USA,84534.04078,0.817106038,744.953638190043,False
fossil0212,fossil_Meramec_powerplant,51,,,POINT(-90.3358 38.4017),"POLYGON((-90.67796941374456 38.1309351328982,-90.68052696856387 38.67144605152679,-89.99107303143614 38.67144605152679,-89.99363058625545 38.1309351328982,-90.67796941374456 38.1309351328982))",0,Area Mapping Mode,1.0,0,1,1,POINT(-90.331396 38.404575),"POLYGON((-90.54303 37.973091,-90.910461 38.316948,-90.117218 38.835674,-89.750946 38.489349,-90.54303 37.973091))",90.0,50.0,POINT(-90.331397 38.398825),"POLYGON((-90.911797 38.483635,-90.545509 38.829937,-89.75238 38.311157,-90.119827 37.967327,-90.911797 38.483635))",90.0,50.0,-90.3358,38.4017,St. Louis,United States of America,2199000,,,USA,84534.04078,185.8903557,1099.6290624570324,False
fossil0213,fossil_GG_Allen_powerplant,51,,,POINT(-81.0122 35.1897),"POLYGON((-81.3405064284567 34.91884390855673,-81.34268901645373 35.45964809925279,-80.68171098354622 35.45964809925279,-80.68389357154331 34.91884390855673,-81.3405064284567 34.91884390855673))",0,Area Mapping Mode,1.0,0,1,1,POINT(-81.008176 35.192759),"POLYGON((-81.182236 34.752869,-81.55677 35.080616,-80.832222 35.632401,-80.458076 35.302422,-81.182236 34.752869))",90.0,50.0,POINT(-81.008176 35.186641),"POLYGON((-81.558228 35.29631,-81.184105 35.626282,-80.459618 35.07449,-80.834137 34.746746,-81.558228 35.29631))",90.0,50.0,-81.0122,35.1897,Charlotte,United States of America,995000,,,USA,84534.04078,84.11137058,315.3808597295059,False
fossil0215,fossil_Waigaoqiao_powerplant,51,,,POINT(121.6003 31.3536),"POLYGON((121.2859060299995 31.08263742210895,121.2841005090652 31.62377641619814,121.9164994909348 31.62377641619814,121.9146939700005 31.08263742210895,121.2859060299995 31.08263742210895))",3,Area Mapping Mode,1.0,0,1,1,POINT(121.508905 31.272903),"POLYGON((121.369774 30.826094,120.992012 31.1373,121.649361 31.719561,122.027275 31.406429,121.369774 30.826094))",90.0,50.0,POINT(121.461055 31.476116),"POLYGON((120.94117 31.608522,121.31897 31.922472,121.979462 31.341614,121.601791 31.029606,120.94117 31.608522))",90.0,50.0,121.6003,31.3536,Shanghai,China,14987000,,,CHN,13303.14815,199.3742813,33.43370686703452,True
fossil0217,fossil_Niederaussem_powerplant,51,,,POINT(6.6685 50.993),"POLYGON((6.243661750016617 50.72255235841523,6.238709131162357 51.26187227086061,7.098290868837642 51.26187227086061,7.093338249983383 50.72255235841523,6.243661750016617 50.72255235841523))",3,Area Mapping Mode,1.0,0,1,1,POINT(6.675498 50.993878),"POLYGON((6.119003 50.693256,5.973746 51.132977,7.239217 51.291821,7.372993 50.850601,6.119003 50.693256))",90.0,50.0,POINT(6.675498 50.992121),"POLYGON((5.978017 50.848869,6.111826 51.290081,7.377235 51.131195,7.231946 50.691483,5.978017 50.848869))",90.0,50.0,6.6685,50.993,Cologne,Germany,1004000,,,DEU,56103.73232,56.32814725,335.1083821008383,False
fossil0218,fossil_Mundra_Umpp_powerplant,51,,,POINT(69.5281 22.8158),"POLYGON((69.23645034959148 22.54462976058219,69.2352944678024 23.08642525472155,69.82090553219759 23.08642525472155,69.81974965040851 22.54462976058219,69.23645034959148 22.54462976058219))",1,Area Mapping Mode,1.0,0,1,1,POINT(69.708007 23.016815),"POLYGON((69.616844 22.56208,69.240799 22.847385,69.799789 23.471497,70.176384 23.18487,69.616844 22.56208))",90.0,50.0,POINT(69.43857 23.021783),"POLYGON((68.970184 23.189863,69.346817 23.476469,69.905785 22.852329,69.529709 22.567043,68.970184 23.189863))",90.0,50.0,69.5281,22.8158,Bhuj,India,289429,,30 mi,IND,2694.737809,0.779935269,14.423404364890713,True
fossil0221,fossil_PLTU_Paiton_powerplant,51,,,POINT(113.5827 -7.7184),"POLYGON((113.3105814729709 -7.989570433524237,113.3109281715544 -7.447053215103953,113.8544718284456 -7.447053215103953,113.8548185270292 -7.989570433524237,113.3105814729709 -7.989570433524237))",3,Area Mapping Mode,1.0,0,1,1,POINT(113.445476 -7.908318),"POLYGON((113.392105 -8.367726,113.0233 -8.105982,113.498726 -7.448903,113.867249 -7.710231,113.392105 -8.367726))",90.0,50.0,POINT(113.759532 -7.963093),"POLYGON((113.337692 -7.765025,113.706253 -7.50368,114.181778 -8.160735,113.812927 -8.422499,113.337692 -7.765025))",90.0,50.0,113.5827,-7.7184,Probolinggo,Indonesia,181656,,,IDN,4925.430488,0.894734001,5.66194974530201,True
